company1,company2,company3,company4,company5,company6,namemine,town,province,latitude,longitude,open1,close1,open2,close2,open3,close3,information,source1,source2,source3,link1,link2,link3,Commodity
Canadian John-Manville Co. Ltd., J.M. Asbestos Inc. ,,,,,,,Quebec,45.76972,-71.95,1918,1982,1996,2001,,,big legal issue with exposure to asbestos by workforce - bankrupsy ////// https://www.patrimoine-culturel.gouv.qc.ca/rpcq/detail.do?methode=consulter&id=201471&type=bien,1,0,1,https://core.ac.uk/download/pdf/62648154.pdf,https://www.mesothelioma.com/asbestos-exposure/companies/johns-manville/,https://www.mindat.org/loc-581.html,Asbestos
Carey Canadian Mines Ltd.,Quebec Asbestos Corporation Limited (pre-1955),,,,,QAC (Philip Carey/Celotex) or Carey,East Broughton ,Quebec,46.256393,-71.046172,1918,1986,,,,,"FR: HEALTH - En 1976, la commission Beaudry sur la salubrité dans les lieux de travail oblige la Carey à investir plus de 3 millions, afin de se conformer aux nouvelles normes de salubrité de l'air. Enfin, dans les années 80, en raison d'une récession économique mondiale et de la mauvaise publicité faite à l'amiante en rapport avec les dangers pour la santé, la compagnie se voit dans l'obligation de mettre à pied plusieurs travailleurs. Quelques années plus tard, la situation ne s'est guère améliorée. La mine ferme définitivement ses portes le 25 avril 1986.",1,0,1,https://www.patrimoine-culturel.gouv.qc.ca/rpcq/detail.do?methode=consulter&id=200848&type=bien,https://www.brownlawyers.ca/canadian-asbestos-mines.html,,Chrysotile
Sherwin-Williams Co. of Canada Ltd.,,,,,,Red Mill (nine miles east of Trois Rivières),,Quebec,46.426221,-72.462985,1922,1966,,,,,"Also earlier but with other companies (1870) /// FR: Le nom de « Red Mill » (moulin rouge) fut d’abord donné par la Canadian Pacific Railway Company à la gare ferroviaire qui desservait le petit hameau formé à proximité des entreprises qui exploitaient le gisement d’ocre dans le rang Saint-Malo. Puis, il fut donné au bureau de poste et, ensuite, retenu par Joseph Bradley pour désigner l’usine de fabrication de peinture dont les bâtiments étaient de couleur rouge, tout comme l’ocre, de laquelle on tirait les pigments utilisés dans la fabrication de la peinture. Un grand gisement de minerai de fer de 600 acres avait été identifié par les prospecteurs et géologues dans ce rang. Au cours des décennies 1870, 1880 et 1890, pas moins de quatre entrepreneurs et entreprises s’aventurèrent, sans trop de succès, à exploiter le gisement de Red Mill: Télesphore-Eusèbe Normand (1887), la Johnson Magnetic Iron Paint Company (1888), James Robertson (1888-1892) et la Saint-Maurice Metallic Paint Company (1891-1893). Mais, après s’être assuré les services de John Bradley, un Anglais de Derby passé maître dans l’art de préparer des pigments, le fabricant de peinture Canada Paint ouvrit une usine de traitement et de transformation à Red Mill en 1892. Durant les deux premières années de ses activités, la Canada Paint réussit à produire 31 couleurs pour l’industrie de la peinture. Jusqu’en 1911, elle produisit en moyenne 950 tonnes de minerai par année. En 1922, l’usine et la mine de Canada Paint à Red Mill furent acquises par la Sherwin-Williams Corporation of Canada Limited. Les «terres à peinture» apportèrent du pain sur la table de la plupart des familles du rang Saint-Malo. L’épuisement des gisements d’ocre, durant les années 1950, entraîna la fermeture de tous les établissements spécialisés dans la vente d’oxyde de fer. L’entreprise Sherwin-Williams de Red Mill ferma ses portes en 1966. James Bradley et ses associés formèrent aussitôt la compagnie Red Mill Industries Limitée et tentèrent de relancer l’usine en décembre de la même année. Mais l’usine ferma définitivement ses portes en 1968, après 75 ans d’activité.
",1,0,1,https://www.v3r.net/culture/histoire-et-patrimoine/toponymie/toponyme/red-mill-sud,,,Iron ore
Quemont Mining Corp. Ltd. ,,,,,,,Noranda ,Quebec,48.25778,-79.0177,1922,1971,,,,,,1,0,1,https://www.mindat.org/loc-19264.html,,,Gold
Quemont Mining Corp. Ltd. ,,,,,,,Noranda ,Quebec,48.25778,-79.0177,1922,1971,,,,,,1,0,1,https://www.mindat.org/loc-19264.html,,,Copper
Quemont Mining Corp. Ltd. ,,,,,,,Noranda ,Quebec,48.25778,-79.0177,1922,1971,,,,,,1,0,1,https://www.mindat.org/loc-19264.html,,,Silver
Quemont Mining Corp. Ltd. ,,,,,,,Noranda ,Quebec,48.25778,-79.0177,1922,1971,,,,,,1,0,1,https://www.mindat.org/loc-19264.html,,,Pyrite
Quemont Mining Corp. Ltd. ,,,,,,,Noranda ,Quebec,48.25778,-79.0177,1922,1971,,,,,,1,0,1,https://www.mindat.org/loc-19264.html,,,Zinc
Deer Horn Mines Ltd.,,,,,,Deer Horn or Cross Lake O'Brien,Cobalt ,Ontario,47.39107,-79.64549,1923,1970,,,,,,1,0,1,https://www.mindat.org/loc-10522.html,,,Silver
"Gypsum, Lime, and Alabastine, Canada, Ltd. ",Domtar,Canada Cement Lafarge Ltd.,Lafarge Canada Inc.,,,Falkland,,British Columbia,50.511111,-119.5525,1926,2011,,,,,,1,0,1,https://digital.library.mcgill.ca/images/hrcorpreports/pdfs/6/632584.pdf,"https://digital.library.mcgill.ca/hrcorpreports/search/detail.php?company=Gypsum,%20Lime%20and%20Alabastine%20Canada%20Limited&ID=291",,Anhydrite
"Gypsum, Lime, and Alabastine, Canada, Ltd. ",Domtar,Canada Cement Lafarge Ltd.,Lafarge Canada Inc.,,,Falkland,,British Columbia,50.511111,-119.5525,1926,2011,,,,,,1,0,1,https://digital.library.mcgill.ca/images/hrcorpreports/pdfs/6/632584.pdf,"https://digital.library.mcgill.ca/hrcorpreports/search/detail.php?company=Gypsum,%20Lime%20and%20Alabastine%20Canada%20Limited&ID=291",,Gypsum
Falconbridge Limited,,,,,,5s,Sudbury ,Ontario,46.58,-80.795,1928,1984,,,,,"Indication of 5, 4, and 3 mines. ",1,0,1,http://www.geologyontario.mndm.gov.on.ca/mndmfiles/MDI/data/records/MDI41I11NW00005.html,https://www.mindat.org/loc-11127.html,,Nickel
Falconbridge Limited,,,,,,5s,Sudbury ,Ontario,46.58,-80.795,1928,1984,,,,,"Indication of 5, 4, and 3 mines. ",1,0,1,http://www.geologyontario.mndm.gov.on.ca/mndmfiles/MDI/data/records/MDI41I11NW00005.html,https://www.mindat.org/loc-11127.html,,Cobalt
Falconbridge Limited,,,,,,5s,Sudbury ,Ontario,46.58,-80.795,1928,1984,,,,,"Indication of 5, 4, and 3 mines. ",1,0,1,http://www.geologyontario.mndm.gov.on.ca/mndmfiles/MDI/data/records/MDI41I11NW00005.html,https://www.mindat.org/loc-11127.html,,Copper
Falconbridge Limited,,,,,,5s,Sudbury ,Ontario,46.58,-80.795,1928,1984,,,,,"Indication of 5, 4, and 3 mines. ",1,0,1,http://www.geologyontario.mndm.gov.on.ca/mndmfiles/MDI/data/records/MDI41I11NW00005.html,https://www.mindat.org/loc-11127.html,,Gold
Falconbridge Limited,,,,,,5s,Sudbury ,Ontario,46.58,-80.795,1928,1984,,,,,"Indication of 5, 4, and 3 mines. ",1,0,1,http://www.geologyontario.mndm.gov.on.ca/mndmfiles/MDI/data/records/MDI41I11NW00005.html,https://www.mindat.org/loc-11127.html,,Silver
Falconbridge Limited,,,,,,5s,Sudbury ,Ontario,46.58,-80.795,1928,1984,,,,,"Indication of 5, 4, and 3 mines. ",1,0,1,http://www.geologyontario.mndm.gov.on.ca/mndmfiles/MDI/data/records/MDI41I11NW00005.html,https://www.mindat.org/loc-11127.html,,Platinum
Coniaurum Mines Ltd. ,,,,,,Coniaurum,,Ontario,48.4881,-81.27099,1928,1960,,,,,,1,0,1,https://www.mindat.org/loc-10295.html,http://www.geologyontario.mndm.gov.on.ca/mndmfiles/mdi/data/records/MDI42A06NW00010.html,,Gold
Graybec Inc.,,,,,,Bedford,Bedford,Quebec,45.114415,-73.014601,1930,open,,,,,"The Bedford Plant, the largest producer of lime in Canada, is located in Southern Québec, approximately midway between Montréal and the Vermont border. The plant's annual production capacity is over 400,000 tons of quicklime with a storage capacity of more than 8,000 tons.",1,0,1,https://gq.mines.gouv.qc.ca/documents/examine/DV200102/DV200102.pdf,https://www.graymont.com/en/locations/lime-plants/eastern-canada/lime-plant/bedford,,Lime
Johnson's Co. Ltd.,,,,,,,Black Lake,Quebec,46.04863,-71.3685,1930,1964,,,,,,1,0,1,https://www.mindat.org/loc-29846.html,,,Asbestos
Bevcourt Gold Mines Ltd.,,,,,,,,Quebec,48.09583,-77.42222,1931,1965,,,,,,1,0,1,https://www.mindat.org/loc-195159.html,,,Gold
Canadian Salt Co. Ltd.,,,,,,,,Nova Scotia,46.89361,-60.48389,1933,1955,,,,,According to this source a gypsum mine called National Gypsum Company quarries operated between 1933 and 1955. The closure match the info of the Index of Producing Mines https://www.mindat.org/loc-16847.html,1,0,1,https://archives.novascotia.ca/meninmines/timeline/,,,Gypsum
St. Lawrence Corp. of Newfoundland Ltd.,,,,,,,St Lawrence,Newfoundland-and-Labrador,46.903198,-55.399156,1933,1961,,,,,188 workers,1,0,1,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/fdrlCrpDtls.html?corpId=0139084,,,Fluorspar
Newfoundland Fluorspar Ltd.,"Aluminum Co. of Canada, Ltd. (Newfoundland Fluorspar Works)",Canadian Florspar,,,,Newfoundland Fluorspar Works,St. Lawrence ,Newfoundland-and-Labrador,46.903198,-55.399156,1933,1978,,,,,120 workers,1,0,1,https://www.communitystories.ca/v1/pm_v2.php?id=exhibit_home&fl=0&lg=English&ex=767,https://www.heritage.nf.ca/articles/economy/st-lawrence-mines.php,,Fluorspar
Macassa Mines Ltd. ,Upper Canada Resources Ltd.,Kinross Gold Corporation,Kirkland Lake Gold Inc.,,,Macassas,Kirkland Lake,Ontario,48.130261,-80.088542,1933,1999,2002,open,,,,1,0,1,http://www.geologyontario.mndm.gov.on.ca/mndmfiles/mdi/data/records/MDI42A01SE00020.html,https://publications.gc.ca/collections/Collection/M39-78-2001E.pdf,,Gold
"Pamour Porcupine Mines, Ltd.",,,,,,,Matachewan,Ontario,48.522253,-81.120492,1934,2011,,,,,another closure in 1942 (pre-1950),1,0,1,http://www.geologyontario.mndmf.gov.on.ca/mndmfiles/mdi/data/records/MDI42A11SE00014.html,,,Gold
American Nepheline Ltd. ,Industrial Minerals of Canada Ltd.,Indusmin Ltd.,,,,Nephton Quarry,Peterborough Twp,Ontario,44.62805,-78.00275,1935,open,,,,,,1,0,1,https://www.mindat.org/loc-191110.html,,,Nepheline Syenite
International Minerals and Chemical Corp. (Canada) Ltd,Sobin Chemicals(Canada) Ltd.,"IMC Chemical Group, (Canada) Ltd",Unimin Canada Ltd. ,,,Blue Mountain,Peterborough County,Ontario,44.68005,-77.94976,1935,2020,,,,,,1,0,1,https://www.mindat.org/loc-179453.html,https://www.thepeterboroughexaminer.com/news/peterborough-region/2017/12/23/nephton-mine-to-close-by-2020-but-unimin-plans-to-expand-nearby-blue-mountain-operations.html,,Nepheline Syenite
Royal Oak Mines Inc.,Goldcorp Inc.,,,,,Hoyle,Timmins,Ontario,48.52723,-81.09293,1935,1949,1976,1990,,,,1,0,1,https://www.mindat.org/loc-255069.html,http://www.geologyontario.mndm.gov.on.ca/mndmfiles/mdi/data/records/MDI42A11SE00012.html,,Gold
Chibougamau Explorers Ltd,,,,,,,,Quebec,49.9162471,-74.37120324,1935,1958,,,,,,1,0,1,https://numerique.banq.qc.ca/patrimoine/details/52327/3303649,,,Gold
Chibougamau Explorers Ltd,,,,,,,,Quebec,49.9162471,-74.37120324,1935,1958,,,,,,1,0,1,https://numerique.banq.qc.ca/patrimoine/details/52327/3303649,,,Copper
Madsen Red Lake Gold Mines Ltd. ,Madsen Gold Corp.,,,,,Madsen,Red Lake,Ontario,50.96714,-93.91769,1935,1972,,,,,,1,0,1,https://images.ourontario.ca/gateway/details.asp?ID=55878,,,Gold
McKenzie Red Lake Gold Mines Ltd. ,,,,,,,,Ontario,51.0775,-93.8275,1935,1966,,,,,,1,0,1,https://www.redlakemuseum.com/mckenzie-red-lake.html,https://www.mindat.org/loc-15966.html,,Silver
McKenzie Red Lake Gold Mines Ltd. ,,,,,,,,Ontario,51.0775,-93.8275,1935,1966,,,,,,1,0,1,https://www.redlakemuseum.com/mckenzie-red-lake.html,https://www.mindat.org/loc-15966.html,,Gold
Blackburn Bros. Ltd.,,,,,,,,Quebec,45.679092,-75.60765,1936,1964,,,,,The mine was also in production from 1778 to 1844.,1,0,1,https://www.mindat.org/loc-264893.html,,,Mica
Blackburn Bros. Ltd.,,,,,,,,Quebec,45.679092,-75.60765,1936,1964,,,,,The mine was also in production from 1778 to 1844.,1,0,1,https://www.mindat.org/loc-264893.html,,,Apatite
Little Narrows Gypsum Co. Ltd. ,CGC Inc.,,,,,,Little Narrows ,Nova Scotia,45.994626,-60.94677782,1936,2016,,,,,"In 1826, the General Mining Association (GMA) of England came into possession of all the mineral rights in the province, and its surveyor recommended mining coal at what are today Stellarton and Sydney Mines. The well-capitalized GMA arrived in the province armed with knowledge ofthe latest advances in coal mining in England, political clout, and access to the most up-to-date machinery. ////Death was a fact oflife in the Pictou coalfield, particularly in the Albion seams. In the early decades, records were not kept, but historian James Cameron has calculated that 576 deaths occurred between 1866 and 1972,",1,0,1,Closure information: https://www66.statcan.gc.ca/eng/1974/197405370525_p.%20525.pdf,https://www.cbc.ca/news/canada/nova-scotia/gypsum-layoffs-shutdown-mine-plant-1.3822094,Info on opening (see p. 18) https://archives.novascotia.ca/pdf/westray/WestrayStory-1-1.pdf ,Gypsum
Pamour Porcupine Mines Ltd. ,,,,,,No.3,Timmins (Pamour),Ontario,48.52278,-81.115,1936,1986,2006 ,2011,,,The mine also produced between 1911 and 1914. ,1,0,1,https://www.mindat.org/loc-264066.html,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/mdi/data/records/MDI42A11SE00014.html,,Gold
Charter Coals Ltd.,Century Coals Ltd.,Amalgamated Coals Ltd. ,,,,Atlas Coal,East Coulee ,Alberta,51.32863,-112.48251,1936,1979,,,,,,1,0,1,http://history.alberta.ca/energyheritage/coal/reinvention-1950-onwards/the-decline-of-albertas-mining-communities/the-fate-of-east-coulee-and-atlas-coal-mine.aspx,https://geohack.toolforge.org/geohack.php?pagename=Atlas_Coal_Mine&params=51.32863_N_112.48251_W_&title=Atlas+Coal+Mine_type:landmark_region:CA-AB,,Coal
New Senator-Rouyn Ltd. ,,,,,,,,Quebec,48.23226,-79.057245,1937,1955,,,,,,1,0,1,https://www.northernminer.com/news/mining-markets-investment-news-former-new-senator-seeks-prairie-gold/1000163099/,https://gq.mines.gouv.qc.ca/documents/examine/GM55758/GM55758.pdf,,Silver
New Senator-Rouyn Ltd. ,,,,,,,,Quebec,48.23226,-79.057245,1937,1955,,,,,,1,0,1,https://www.northernminer.com/news/mining-markets-investment-news-former-new-senator-seeks-prairie-gold/1000163099/,https://gq.mines.gouv.qc.ca/documents/examine/GM55758/GM55758.pdf,,Gold
East Malartic Mines Ltd. ,,,,,,East Malartic,Norrie ,Quebec,48.12965,-78.099777,1938,1980,,,,,,1,0,1,https://depositum.uqat.ca/id/eprint/424/1/cahierhist6.pdf,,,Lead
East Malartic Mines Ltd. ,,,,,,East Malartic,Norrie ,Quebec,48.12965,-78.099777,1938,1980,,,,,,1,0,1,https://depositum.uqat.ca/id/eprint/424/1/cahierhist6.pdf,,,Copper
East Malartic Mines Ltd. ,,,,,,East Malartic,Norrie ,Quebec,48.12965,-78.099777,1938,1980,,,,,,1,0,1,https://depositum.uqat.ca/id/eprint/424/1/cahierhist6.pdf,,,Gold
East Malartic Mines Ltd. ,,,,,,East Malartic,Norrie ,Quebec,48.12965,-78.099777,1938,1980,,,,,,1,0,1,https://depositum.uqat.ca/id/eprint/424/1/cahierhist6.pdf,,,Silver
East Malartic Mines Ltd. ,,,,,,East Malartic,Norrie ,Quebec,48.12965,-78.099777,1938,1980,,,,,,1,0,1,https://depositum.uqat.ca/id/eprint/424/1/cahierhist6.pdf,,,Arsenic
East Malartic Mines Ltd. ,,,,,,East Malartic,Norrie ,Quebec,48.12965,-78.099777,1938,1980,,,,,,1,0,1,https://depositum.uqat.ca/id/eprint/424/1/cahierhist6.pdf,,,Be
Nicolet Asbestos Mines Ltd.,,,,,,,Norbestos ,Quebec,45.816926,-71.841887,1939,1969,,,,,"operated by Nicolet Asbestos Mines Ltd., a subsidiary of Nicolet Industries Inc.,  located in Norbestos, Quebec, years operational 1939 - 1969. ",1,0,1,https://www.brownlawyers.ca/canadian-asbestos-mines.html,,,Chrysotile
B.C. Sugar Refining Co. Ltd.,,,,,,,Fort Garry,Manitoba,49.84137522,-97.15324002,1939,1997,,,,,,1,0,1,https://searcharchives.vancouver.ca/manitoba-sugar-company-2,,,Lime
Aunor Gold Mines Ltd. ,,,,,,Aunor,Timmins ,Ontario,48.4414,-81.29698,1940,1984,,,,,,1,0,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10167678,http://www.geologyontario.mndm.gov.on.ca/mndmfiles/MDI/data/records/MDI42A06NW00033.html,,Gold
Yukon Gold Placers Ltd. ,,,,,,,Treadwell (close to steward river),Yukon,63.06469553,-138.8818854,1940,1959,,,,,,1,0,1,p.12 https://publications.gc.ca/collections/collection_2015/aadnc-aandc/R71-9-1959-1-eng.pdf,https://emrlibrary.gov.yk.ca/ygs/ebooks/yukon-mineral-industry-1941-59.pdf,,Gold
Kinross Gold Corporation,,,,,,Hoyle Pond,Timmins ,Ontario,48.55076,-81.14896,1941,1949,1983,open,,,"Mining operations at Porcupine's Hollinger open pit, Hoyle Pond underground mine and processing plant will continue for the foreseeable future.",1,0,1,https://publications.gc.ca/collections/Collection/M39-78-2001E.pdf,,,Gold
Canadian Flint and Spar Co. Ltd.,International Minerals & Chemical Corporation,,,,,,,Quebec,45.58640493,-75.41778126,1942,1955,,,,,,1,0,1,https://gq.mines.gouv.qc.ca/documents/examine/GM35603/GM35603.pdf,,,Feldspar
Canadian Collieries (Dunsmuir) Ltd. ,,,,,,Mercoal,Mercoal,Alberta,53.16712917,-117.0832472,1942,1959,,,,,,1,0,1,https://documents.techno-science.ca/documents/COALMININGINCANADA-AHISTORICALANDCOMPARATIVEOVERVIEW.pdf,https://issuu.com/experiencetravelguides/docs/experience_our_coal_history,,Coal
Huntingdon Fluorspar Mines Ltd,,,,,,Johnston,,Ontario,44.4675,-77.44306,1943,1964,,,,,,1,0,1,https://www.mindat.org/loc-264013.html,,,Fluorspar
Caland Ore Co. Ltd. ,,,,,,,Atikokan ,Ontario,48.81528,-91.605,1943,1979,,,,,,1,0,1,https://visitatikokan.com/experiences/historic-iron-mines/,https://www.mindat.org/loc-528.html,,Iron
Nickel Offsets Ltd.,,,,,,,Foy and Bowell Townships in the Sudbury area of northern Ontario,Ontario,46.7586,-81.23947,1945,1957,,,,,The Company also owns a formerly productive nickel-copper property consisting of 55 patented mining claims in Foy and Bowell Townships in the Sudbury area of northern Ontario. Operations on this property were suspended in 1957 and no further work is contemplated thereon at this time.,1,0,1,http://www.geologyontario.mndm.gov.on.ca/mndmfiles/afri/data/imaging/42A11NE0023/42A11NE0023.pdf,p.8 : http://www.geologyontario.mndm.gov.on.ca/mndmfiles/afri/data/imaging/42A11NE0023/42A11NE0023.pdf,,Nickel
Anglo Dominion Gold Exploration Ltd.,,,,,,Dulama ,Missanabie,Ontario,48.376097,-83.853914,1945,1951,1984,1989,,,,1,0,1,http://www.geologyontario.mndm.gov.on.ca/mndmfiles/mdi/data/records/MDI42B05NW00007.html,,,Silica
Anglo Dominion Gold Exploration Ltd.,,,,,,Dulama ,Missanabie,Ontario,48.376097,-83.853914,1945,1951,1984,1989,,,,1,0,1,http://www.geologyontario.mndm.gov.on.ca/mndmfiles/mdi/data/records/MDI42B05NW00007.html,,,Gold
Aluminum Co. of Canada Ltd.,Aluminum Company of America,,,,,,Arvida,Quebec,48.42986,-71.1787,1945,1968,,,,,,1,0,1,https://uspto.report/TM/72116369,https://publications.gc.ca/collections/collection_2016/statcan/41-204/CS41-204-1955-eng.pdf,,Magnesia
Star-Key Mines Ltd. ,,,,,,,Edmonton ,Alberta,53.70906292,-113.5776368,1945,1979,,,,,,1,0,1,https://hermis.alberta.ca/paa/Details.aspx?st=mining&cp=0&CollectionID=1&ReturnUrl=%2Fpaa%2FSearch.aspx%3Fst%3Dmining%26cp%3D0%26CollectionID%3D1&dv=True&DeptID=1&ObjectID=PR2815,,,Coal
